area_name,year,group_name,sub_group_name,cases_property_recovered,cases_property_stolen,value_of_property_recovered,value_of_property_stolen,cases_recovery_rate,property_value_recovery_rate,cluster,case_recovery_class,property_recovery_class
13,2002,7,7,5230,10266,277900567,426332721,0.5094486654977596,0.6518396391160415,0,Low,Low
13,2003,7,7,5541,10024,335546082,491144301,0.5527733439744613,0.6831924575258382,0,Low,Low
13,2004,7,7,5474,10821,286452866,462879255,0.5058682192034007,0.6188500843486711,0,Low,Low
13,2005,7,7,6343,13584,750221865,969967442,0.4669464075382803,0.7734505639210929,0,Low,Low
13,2006,7,7,7695,16375,440261907,793943325,0.46992366412213743,0.5545256105024877,0,Low,Low
13,2007,7,7,7895,17536,503716384,889795438,0.450216697080292,0.56610358121436,0,Low,Low
13,2008,7,7,7704,19382,508379848,964429164,0.3974821999793623,0.5271303139480755,0,Low,Low
13,2009,7,7,7569,19595,482839759,990054398,0.3862720081653483,0.4876901309416738,0,Low,Low
13,2010,7,7,8106,23549,659378421,1247668627,0.34421843815023995,0.5284884197060122,0,Low,Low
14,2001,1,1,93,812,2936881,17092490,0.1145320197044335,0.17182288829772607,0,Low,Low
14,2002,1,1,121,642,1595224,84519165,0.18847352024922118,0.018874109795097953,0,Low,Low
14,2003,1,1,105,645,1556198,13237009,0.16279069767441862,0.11756417178533307,0,Low,Low
14,2004,1,1,148,722,4852642,20825219,0.20498614958448755,0.23301757354868632,0,Low,Low
14,2005,1,1,136,691,4125018,22867849,0.19681620839363242,0.18038504627173285,0,Low,Low
14,2006,1,1,136,732,6597727,31873315,0.18579234972677597,0.20699845623211768,0,Low,Low
14,2007,1,1,144,831,4843695,35526149,0.17328519855595667,0.13634168454340492,0,Low,Low
14,2008,1,1,151,872,9661388,41861345,0.1731651376146789,0.2307949732623259,0,Low,Low
14,2009,1,1,136,779,4198707,48552609,0.17458279845956354,0.08647747436188238,0,Low,Low
14,2010,1,1,131,743,16611843,61646681,0.17631224764468373,0.2694685704166296,0,Low,Low
14,2001,2,2,20,59,5601360,10484933,0.3389830508474576,0.534229450965495,0,Low,Low
14,2002,2,2,11,67,1663215,10117525,0.16417910447761194,0.16438951225719728,0,Low,Low
14,2003,2,2,13,43,416362,4851132,0.3023255813953488,0.08582780266543974,0,Low,Low
14,2004,2,2,18,84,345774,23374331,0.21428571428571427,0.014792893965606973,0,Low,Low
14,2005,2,2,6,73,203300,7746849,0.0821917808219178,0.02624292793108527,0,Low,Low
14,2006,2,2,16,123,2296611,40419057,0.13008130081300814,0.05682000448451828,0,Low,Low
14,2007,2,2,10,104,1583229,30067323,0.09615384615384616,0.052656134368862836,0,Low,Low
14,2008,2,2,14,109,3011299,21016747,0.12844036697247707,0.14328092734808104,0,Low,Low
14,2009,2,2,16,88,3410288,22831778,0.18181818181818182,0.14936585315431852,0,Low,Low
14,2010,2,2,9,71,452838,21774893,0.1267605633802817,0.02079633640450036,0,Low,Low
14,2001,3,3,2,4,429000,537290,0.5,0.7984514880232276,0,Low,Low
14,2002,3,3,0,0,0,0,1.0,1.0,0,Low,Low
14,2003,3,3,4,8,475820,830345,0.5,0.5730389175583643,0,Low,Low
14,2004,3,3,1,1,1350,1350,1.0,1.0,0,Low,Low
14,2005,3,3,6,6,1268309,1302207,1.0,0.9739688083384592,0,Low,Low
14,2006,3,3,3,7,460500,1509816,0.42857142857142855,0.30500405347406573,0,Low,Low
14,2007,3,3,3,4,1555100,4091834,0.75,0.3800496305568603,0,Low,Low
14,2008,3,3,5,6,6613138,8031003,0.8333333333333334,0.8234510683161244,0,Low,Low
14,2009,3,3,4,4,2304700,3313700,1.0,0.6955065334822103,0,Low,Low
14,2010,3,3,1,2,250000,838400,0.5,0.2981870229007634,0,Low,Low
14,2001,4,4,30,76,1007779,1673423,0.39473684210526316,0.6022260958526326,0,Low,Low
14,2002,4,4,29,66,2037448,2391348,0.4393939393939394,0.8520081560692965,0,Low,Low
14,2003,4,4,28,63,421487,9676998,0.4444444444444444,0.04355555307544757,0,Low,Low
14,2004,4,4,31,78,969141,1308141,0.3974358974358974,0.7408536235772749,0,Low,Low
14,2005,4,4,32,70,1014313,1515813,0.45714285714285713,0.6691544405543428,0,Low,Low
14,2006,4,4,33,54,1124739,3772554,0.6111111111111112,0.29813728312437676,0,Low,Low
14,2007,4,4,28,75,1924282,5003543,0.37333333333333335,0.3845838838598969,0,Low,Low
14,2008,4,4,10,72,508928,6447364,0.1388888888888889,0.07893582555599467,0,Low,Low
14,2009,4,4,18,92,3134411,169516316,0.1956521739130435,0.01849032042437732,0,Low,Low
14,2010,4,4,14,45,253281,6821835,0.3111111111111111,0.03712798682465935,0,Low,Low
14,2001,5,5,13,26,1179562,1864105,0.5,0.6327765871557665,0,Low,Low
14,2002,5,5,6,15,447385,1071889,0.4,0.41737997124702275,0,Low,Low
14,2003,5,5,8,17,853710,1817690,0.47058823529411764,0.4696675450709417,0,Low,Low
14,2004,5,5,11,20,708452,1867003,0.55,0.3794594866746331,0,Low,Low
14,2005,5,5,10,22,605113,1581207,0.45454545454545453,0.38269056486595365,0,Low,Low
14,2006,5,5,21,29,2513990,3503690,0.7241379310344828,0.7175263793315048,0,Low,Low
14,2007,5,5,9,23,1694900,4318120,0.391304347826087,0.3925087769677545,0,Low,Low
14,2008,5,5,10,20,709380,2018930,0.5,0.35136433655451155,0,Low,Low
14,2009,5,5,8,21,112080,3151270,0.38095238095238093,0.035566612825940015,0,Low,Low
14,2010,5,5,7,11,1171465,1619465,0.6363636363636364,0.723365432411321,0,Low,Low
14,2001,6,6,209,596,13471070,27359454,0.35067114093959734,0.49237349546522385,0,Low,Low
14,2002,6,6,205,560,17186573,32445148,0.36607142857142855,0.5297116536500311,0,Low,Low
14,2003,6,6,248,616,22719644,41384310,0.4025974025974026,0.548991731407386,0,Low,Low
14,2004,6,6,272,636,12245505,39564006,0.4276729559748428,0.30951125121151785,0,Low,Low
14,2005,6,6,289,689,20925983,42396464,0.41944847605224966,0.49357849748979066,0,Low,Low
14,2006,6,6,295,807,27058836,59987972,0.3655514250309789,0.45107102470475247,0,Low,Low
14,2007,6,6,363,1077,32715520,80227548,0.3370473537604457,0.40778411924043845,0,Low,Low
14,2008,6,6,468,1135,24133060,83332493,0.4123348017621145,0.289599640322773,0,Low,Low
14,2009,6,6,354,820,29931601,80053807,0.4317073170731707,0.3738935363810993,0,Low,Low
14,2010,6,6,377,837,42188916,97672155,0.45041816009557945,0.43194415030568334,0,Low,Low
14,2001,7,7,367,1573,24625652,59011695,0.23331214240305148,0.4173012146151708,0,Low,Low
14,2002,7,7,372,1350,22929845,130545075,0.27555555555555555,0.17564695565880215,0,Low,Low
14,2003,7,7,406,1392,26443221,71797484,0.2916666666666667,0.3683028920623458,0,Low,Low
14,2004,7,7,481,1541,19122864,86940050,0.3121349772874757,0.21995460090027552,0,Low,Low
14,2005,7,7,479,1551,28142036,77410389,0.30883301096067056,0.3635433998400396,0,Low,Low
14,2006,7,7,504,1752,40052403,141066404,0.2876712328767123,0.2839258807504585,0,Low,Low
14,2007,7,7,557,2114,44316726,159234517,0.26348155156102177,0.27831105237063647,0,Low,Low
14,2008,7,7,658,2214,44637193,162707882,0.2971996386630533,0.2743394631613483,0,Low,Low
14,2009,7,7,536,1804,43091787,327419480,0.29711751662971175,0.1316103336307296,0,Low,Low
14,2010,7,7,539,1709,60928343,190373429,0.31538911644236395,0.3200464650978157,0,Low,Low
15,2001,1,1,161,1345,2905184,27222163,0.11970260223048328,0.10672127707118645,0,Low,Low
15,2002,1,1,167,1321,3479429,31854450,0.1264193792581378,0.10922897742701569,0,Low,Low
15,2003,1,1,224,1526,5203336,40211927,0.14678899082568808,0.1293978276644141,0,Low,Low
15,2004,1,1,235,1420,8519470,34785380,0.16549295774647887,0.24491524887754568,0,Low,Low
15,2005,1,1,209,1397,4920818,36077553,0.14960629921259844,0.13639555875643783,0,Low,Low
15,2006,1,1,189,1351,3765294,32683515,0.13989637305699482,0.11520468346198381,0,Low,Low
15,2007,1,1,295,1458,9884179,43615181,0.20233196159122085,0.2266224459781561,0,Low,Low
15,2008,1,1,272,1332,11130990,59730434,0.2042042042042042,0.18635374388875192,0,Low,Low
15,2009,1,1,332,1550,14636419,68121065,0.21419354838709678,0.2148589279982631,0,Low,Low
15,2010,1,1,325,1385,12268021,61950557,0.23465703971119134,0.19802922837320092,0,Low,Low
15,2001,2,2,11,82,199260,1965260,0.13414634146341464,0.10139116452784873,0,Low,Low
15,2002,2,2,11,91,441846,1279159,0.12087912087912088,0.34541913866845325,0,Low,Low
15,2003,2,2,20,116,245761,309306,0.1724137931034483,0.7945562000090525,0,Low,Low
15,2004,2,2,24,105,1293015,1640435,0.22857142857142856,0.7882147113418088,0,Low,Low
15,2005,2,2,21,117,2100252,6830435,0.1794871794871795,0.307484369589931,0,Low,Low
15,2006,2,2,28,121,13125437,24202050,0.23140495867768596,0.5423274887871069,0,Low,Low
15,2007,2,2,30,58,11345485,67056704,0.5172413793103449,0.16919240468484703,0,Low,Low
15,2008,2,2,2,25,382280,3802280,0.08,0.10053967619428343,0,Low,Low
15,2009,2,2,16,36,4537375,10224702,0.4444444444444444,0.443765989463556,0,Low,Low
15,2010,2,2,14,36,3364800,14738800,0.3888888888888889,0.22829538361331994,0,Low,Low
15,2001,3,3,3,24,327310,1487230,0.125,0.22008028348002662,0,Low,Low
15,2002,3,3,4,42,177050,2244303,0.09523809523809523,0.07888863491248731,0,Low,Low
15,2003,3,3,4,23,5042200,5558150,0.17391304347826086,0.9071723505123107,0,Low,Low
15,2004,3,3,0,28,0,8005781,0.0,0.0,0,Low,Low
15,2005,3,3,0,13,0,259800,0.0,0.0,0,Low,Low
15,2006,3,3,3,10,48370,164343,0.3,0.29432345764650764,0,Low,Low
15,2007,3,3,2,11,30600,525600,0.18181818181818182,0.05821917808219178,0,Low,Low
15,2008,3,3,2,2,225000,279500,1.0,0.8050089445438283,0,Low,Low
15,2009,3,3,1,1,810000,835000,1.0,0.9700598802395209,0,Low,Low
15,2010,3,3,2,5,16500,397190,0.4,0.04154183136534152,0,Low,Low
15,2001,4,4,0,0,0,0,1.0,1.0,0,Low,Low
15,2002,4,4,0,0,0,0,1.0,1.0,0,Low,Low
15,2003,4,4,0,0,0,0,1.0,1.0,0,Low,Low
15,2004,4,4,0,0,0,0,1.0,1.0,0,Low,Low
15,2005,4,4,0,0,0,0,1.0,1.0,0,Low,Low
15,2006,4,4,0,0,0,0,1.0,1.0,0,Low,Low
15,2007,4,4,144,418,16184960,24082304,0.3444976076555024,0.6720685861286362,0,Low,Low
15,2008,4,4,104,202,2221628,4994228,0.5148514851485149,0.44483912228276323,0,Low,Low
15,2009,4,4,73,176,5744842,11205249,0.4147727272727273,0.5126920428095797,0,Low,Low
15,2010,4,4,6,6,34400,48400,1.0,0.7107438016528925,0,Low,Low
15,2001,5,5,40,161,5111430,10121303,0.2484472049689441,0.5050169923773649,0,Low,Low
15,2002,5,5,35,163,2296950,7267872,0.2147239263803681,0.31604161438176126,0,Low,Low
15,2003,5,5,43,154,4026030,10230764,0.2792207792207792,0.3935219305224908,0,Low,Low
15,2004,5,5,45,129,4988990,8646245,0.3488372093023256,0.5770123330995132,0,Low,Low
15,2005,5,5,46,116,2173713,7010730,0.39655172413793105,0.3100551583073375,0,Low,Low
15,2006,5,5,32,112,2245019,4269164,0.2857142857142857,0.5258685307006243,0,Low,Low
15,2007,5,5,35,107,3923180,7023680,0.32710280373831774,0.5585647409904779,0,Low,Low
15,2008,5,5,24,60,5474120,6892220,0.4,0.7942462660797247,0,Low,Low
15,2009,5,5,22,61,2081610,4186195,0.36065573770491804,0.49725586122958915,0,Low,Low
15,2010,5,5,19,56,3514800,5531200,0.3392857142857143,0.6354498119757015,0,Low,Low
15,2001,6,6,618,1919,25032584,59706866,0.32204273058884836,0.41925804646989845,0,Low,Low
15,2002,6,6,842,2020,28899937,59513412,0.4168316831683168,0.4856037660888944,0,Low,Low
15,2003,6,6,852,1949,42592857,73842961,0.4371472550025654,0.5768032108029905,0,Low,Low
15,2004,6,6,735,1939,32308901,57946828,0.37906137184115524,0.5575611662470981,0,Low,Low
15,2005,6,6,703,1901,33870216,60480028,0.3698053655970542,0.5600231534284342,0,Low,Low
15,2006,6,6,816,1937,39188485,71426784,0.4212700051626226,0.5486525194806475,0,Low,Low
15,2007,6,6,761,1756,34918058,63231699,0.43337129840546695,0.552223940716823,0,Low,Low
15,2008,6,6,694,2073,41599604,88290878,0.3347805113362277,0.47116536772915546,0,Low,Low
15,2009,6,6,1078,2517,58148666,119533334,0.4282876440206595,0.48646401848040144,0,Low,Low
15,2010,6,6,985,2490,78485237,143631373,0.39558232931726905,0.5464351928182153,0,Low,Low
15,2001,7,7,833,3531,33575768,100502822,0.23591050693854432,0.33407786300766756,0,Low,Low
15,2002,7,7,1059,3637,35295212,102159196,0.29117404454220513,0.3454922648373231,0,Low,Low
15,2003,7,7,1143,3768,57110184,130153108,0.303343949044586,0.43879231835170623,0,Low,Low
15,2004,7,7,1039,3621,47110376,111024669,0.28693731013532175,0.4243234987712506,0,Low,Low
15,2005,7,7,979,3544,43064999,110658546,0.27624153498871334,0.3891701143443544,0,Low,Low
15,2006,7,7,1068,3531,58372605,132745856,0.30246389124893797,0.4397320320116057,0,Low,Low
15,2007,7,7,1267,3808,76286462,205535168,0.3327205882352941,0.37116014131459973,0,Low,Low
15,2008,7,7,1098,3694,61033622,163989540,0.2972387655657823,0.37217996952732474,0,Low,Low
15,2009,7,7,1522,4341,85958912,214105545,0.35061045841971894,0.40147914898701015,0,Low,Low
15,2010,7,7,1351,3978,97683758,226297520,0.33961789844142787,0.4316607535071529,0,Low,Low
16,2001,1,1,186,1150,757019,9552273,0.1617391304347826,0.07925014287175419,0,Low,Low
16,2002,1,1,220,1419,1208261,10289240,0.15503875968992248,0.11742956719835479,0,Low,Low
16,2003,1,1,192,1374,1175731,10735942,0.13973799126637554,0.10951353872813396,0,Low,Low
16,2004,1,1,220,1419,1208261,10289240,0.15503875968992248,0.11742956719835479,0,Low,Low
16,2005,1,1,259,1600,2045450,39496852,0.161875,0.05178767158456071,0,Low,Low
16,2006,1,1,234,1428,2129927,21269610,0.1638655462184874,0.10013944778489121,0,Low,Low
16,2007,1,1,194,1489,2212553,23190276,0.1302887844190732,0.0954086531785995,0,Low,Low
16,2008,1,1,188,1375,1795681,21482618,0.13672727272727273,0.08358762418993812,0,Low,Low
16,2009,1,1,211,1392,2696624,24899098,0.15158045977011494,0.10830207584226545,0,Low,Low
16,2010,1,1,230,1357,5143505,30538107,0.1694915254237288,0.16842907125841167,0,Low,Low
16,2001,2,2,29,153,105400,1875873,0.1895424836601307,0.05618717258577739,0,Low,Low
16,2002,2,2,53,333,1276520,5899913,0.15915915915915915,0.21636251246416685,0,Low,Low
16,2003,2,2,188,265,8848480,12472592,0.7094339622641509,0.709433933219334,0,Low,Low
16,2004,2,2,53,333,1276520,5899913,0.15915915915915915,0.21636251246416685,0,Low,Low
16,2005,2,2,84,168,1125340,10187872,0.5,0.1104587886459508,0,Low,Low
16,2006,2,2,15,292,328065,9902369,0.05136986301369863,0.03312995102485072,0,Low,Low
16,2007,2,2,19,207,350756,6259336,0.09178743961352658,0.056037253791775994,0,Low,Low
16,2008,2,2,14,155,485200,15173235,0.09032258064516129,0.03197736013447363,0,Low,Low
16,2009,2,2,47,442,1363825,15951445,0.10633484162895927,0.0854985238014487,0,Low,Low
16,2010,2,2,147,399,2266675,217344840,0.3684210526315789,0.010428934038645685,0,Low,Low
16,2001,3,3,83,503,2518508,18069915,0.16500994035785288,0.13937575245926723,0,Low,Low
16,2002,3,3,150,580,5804271,26053033,0.25862068965517243,0.22278676728348673,0,Low,Low
16,2003,3,3,156,682,6082015,20784181,0.2287390029325513,0.2926271186726097,0,Low,Low
16,2004,3,3,150,580,5804271,26053033,0.25862068965517243,0.22278676728348673,0,Low,Low
16,2005,3,3,123,592,5355750,30431289,0.20777027027027026,0.17599484530543547,0,Low,Low
16,2006,3,3,117,534,3563462,31178749,0.21910112359550563,0.11429137198545074,0,Low,Low
16,2007,3,3,75,523,11251492,50039989,0.14340344168260039,0.22485000945943454,0,Low,Low
16,2008,3,3,89,416,4555825,89340742,0.21394230769230768,0.05099381198333902,0,Low,Low
16,2009,3,3,107,412,6140023,76188451,0.25970873786407767,0.0805899440060804,0,Low,Low
16,2010,3,3,104,335,11413820,43681106,0.31044776119402984,0.26129878671112405,0,Low,Low
16,2001,4,4,69,253,985394,11010074,0.2727272727272727,0.0894993076340813,0,Low,Low
16,2002,4,4,133,182,4235306,4468484,0.7307692307692307,0.9478172015385978,0,Low,Low
16,2003,4,4,88,219,1281157,1982366,0.4018264840182648,0.6462767218566098,0,Low,Low
16,2004,4,4,133,182,4235306,4468484,0.7307692307692307,0.9478172015385978,0,Low,Low
16,2005,4,4,65,146,796738,3645428,0.4452054794520548,0.21855815009924762,0,Low,Low
16,2006,4,4,108,426,4030873,11524001,0.2535211267605634,0.3497806881481527,0,Low,Low
16,2007,4,4,33,188,235289,2195421,0.17553191489361702,0.10717261062912307,0,Low,Low
16,2008,4,4,11,156,163278,65180831,0.07051282051282051,0.0025050002814477773,0,Low,Low
16,2009,4,4,54,247,3994020,11102495,0.21862348178137653,0.3597407609730966,0,Low,Low
16,2010,4,4,96,428,5478349,9059363,0.22429906542056074,0.6047167996248742,0,Low,Low
16,2001,5,5,109,469,2759884,12858130,0.232409381663113,0.21464116477279355,0,Low,Low
16,2002,5,5,181,780,3638064,32622977,0.23205128205128206,0.11151845522865679,0,Low,Low
16,2003,5,5,214,808,4350709,17199569,0.26485148514851486,0.2529545362444838,0,Low,Low
16,2004,5,5,181,780,3638064,32622977,0.23205128205128206,0.11151845522865679,0,Low,Low
16,2005,5,5,163,698,4926094,21285370,0.2335243553008596,0.23143097817890879,0,Low,Low
16,2006,5,5,133,772,4065780,24756183,0.172279792746114,0.164232911026712,0,Low,Low
16,2007,5,5,136,771,7553353,37472789,0.17639429312581065,0.2015690105158706,0,Low,Low
16,2008,5,5,202,761,7692706,36317556,0.26544021024967146,0.21181783267574503,0,Low,Low
16,2009,5,5,203,780,7691799,35810817,0.2602564102564103,0.2147898217457591,0,Low,Low
16,2010,5,5,197,709,8179876,31192463,0.2778561354019746,0.2622388619968869,0,Low,Low
16,2001,6,6,935,3236,6926220,73302172,0.2889369592088999,0.09448860533082158,0,Low,Low
16,2002,6,6,1006,4374,9048818,76367464,0.22999542752629173,0.11849048699587562,0,Low,Low
16,2003,6,6,989,3863,7908322,80926328,0.2560186383639658,0.09772248655592035,0,Low,Low
16,2004,6,6,1006,4374,9048818,76367464,0.22999542752629173,0.11849048699587562,0,Low,Low
16,2005,6,6,1191,5610,21659643,91696971,0.21229946524064172,0.23620892559253676,0,Low,Low
16,2006,6,6,1123,6173,13661775,71462338,0.18192127004697878,0.19117447570774973,0,Low,Low
16,2007,6,6,1125,7067,15471982,109486572,0.15919060421678222,0.14131396862073642,0,Low,Low
16,2008,6,6,1153,7269,20627716,132366997,0.15861879213096713,0.15583730436975918,0,Low,Low
16,2009,6,6,1331,7716,28571580,153601534,0.17249870399170555,0.1860110329366893,0,Low,Low
16,2010,6,6,1379,7090,31022247,141140357,0.19449929478138223,0.21979714136616502,0,Low,Low
16,2001,7,7,1411,5764,14052425,126668437,0.24479528105482304,0.11093864685485935,0,Low,Low
16,2002,7,7,1743,7668,25211240,155701111,0.22730829420970267,0.16192074570360646,0,Low,Low
16,2003,7,7,1827,7211,29646414,144100978,0.2533629177645264,0.2057336071653865,0,Low,Low
16,2004,7,7,1743,7668,25211240,155701111,0.22730829420970267,0.16192074570360646,0,Low,Low
16,2005,7,7,1885,8814,35909015,196743782,0.21386430678466076,0.18251664492248096,0,Low,Low
16,2006,7,7,1730,9625,27779882,170093250,0.17974025974025973,0.16332148395071527,0,Low,Low
16,2007,7,7,1582,10245,37075425,228644383,0.1544167886774036,0.1621532290167828,0,Low,Low
16,2008,7,7,1657,10132,35320406,359861979,0.16354125542834583,0.09814986873064464,0,Low,Low
16,2009,7,7,1953,10989,50457871,317553840,0.17772317772317772,0.15889548367609097,0,Low,Low
16,2010,7,7,2153,10318,63504472,472956236,0.2086644698584997,0.13427134936857033,0,Low,Low
17,2001,1,1,1768,6394,42221208,139393376,0.2765092274006881,0.3028924989950742,0,Low,Low
17,2002,1,1,1987,6480,61391062,178997480,0.3066358024691358,0.3429716552434146,0,Low,Low
17,2003,1,1,1530,6049,36028899,147855476,0.2529343693172425,0.24367646011298222,0,Low,Low
17,2004,1,1,1695,6093,50828582,174253060,0.2781880846873461,0.2916940569078098,0,Low,Low
17,2005,1,1,1688,5986,59175016,261321837,0.2819913130638156,0.226444971761009,0,Low,Low
17,2006,1,1,1775,5967,63562444,234363867,0.29746941511647396,0.2712126438842213,0,Low,Low
17,2007,1,1,1985,5449,75589467,266947170,0.36428702514222794,0.28316264600220337,0,Low,Low
17,2008,1,1,1766,6258,94543552,466383124,0.28219878555449024,0.20271649451878537,0,Low,Low
17,2009,1,1,1865,6629,243264403,463183202,0.2813395685623774,0.5252012636675887,0,Low,Low
17,2010,1,1,2053,6059,190809043,358763287,0.3388347912196732,0.5318521986894383,0,Low,Low
17,2001,2,2,102,427,11233753,80193976,0.2388758782201405,0.1400822550561653,0,Low,Low
17,2002,2,2,140,393,28076132,80055435,0.356234096692112,0.3507086308381186,0,Low,Low
17,2003,2,2,135,438,6836658,154630643,0.3082191780821918,0.04421282785456696,0,Low,Low
17,2004,2,2,145,354,37961216,119683651,0.4096045197740113,0.31717962881997974,0,Low,Low
17,2005,2,2,94,434,6490466,1041217289,0.21658986175115208,0.00623353652361414,0,Low,Low
17,2006,2,2,116,378,20579025,91306788,0.30687830687830686,0.225383297898947,0,Low,Low
17,2007,2,2,89,320,10670130,82460451,0.278125,0.1293969396310966,0,Low,Low
17,2008,2,2,122,360,60994188,289353089,0.3388888888888889,0.21079501245621746,0,Low,Low
17,2009,2,2,97,389,13716945,865928132,0.2493573264781491,0.015840743005217435,0,Low,Low
